BRD-K55715339,44507806,\N
BRD-K55722623,44460166,\N
BRD-K55730324,54632118,\N
BRD-K55743249,54654469,\N
BRD-K55743364,56835385,\N
BRD-K55748775,108137,\N
BRD-K55749829,54649953,\N
BRD-K55767126,54638416,\N
BRD-K55767217,54664926,\N
BRD-K55767450,54666673,\N
BRD-K55775078,44505608,\N
BRD-K55792644,71760419,\N
BRD-K55793776,54649820,\N
BRD-K55806039,54638280,\N
BRD-K55808012,54649401,\N
BRD-K55809413,54664966,\N
BRD-K55813437,54661349,\N
BRD-K55816391,60185154,\N
BRD-K55819735,54631873,\N
BRD-K55827386,44506722,\N
BRD-K55844427,53338860,\N
BRD-K55851396,54654475,\N
BRD-K55854370,54649978,\N
BRD-K55857083,54652101,\N
BRD-K55860636,44504933,\N
BRD-K55864253,60191417,\N
BRD-K55875111,54657699,\N
BRD-K55878534,60191199,\N
BRD-K55880295,54637952,\N
BRD-K55883155,60192176,\N
BRD-K55889443,57503812,\N
BRD-K55890295,44818131,\N
BRD-K55896440,54649343,\N
BRD-K55896799,70680408,\N
BRD-K55897144,54637882,\N
BRD-K55910052,44504920,\N
BRD-K55914420,73707548,\N
BRD-K55938002,44251479,\N
BRD-K55943540,54637680,\N
BRD-K55966568,5329099,\N
BRD-K55966666,23648026,\N
BRD-K55971699,44487597,\N
BRD-K55972177,44246457,\N
BRD-K55981249,71759949,\N
BRD-K55991774,6070589,\N
BRD-K55992427,60185128,\N
BRD-K55996963,2818504,\N
BRD-K55996983,60184859,\N
BRD-K56001384,5702199,\N
BRD-K56004278,54631565,\N
BRD-K56014252,60190939,\N
BRD-K56024573,44142060,\N
BRD-K56033645,6419931,\N
BRD-K56040287,54651259,\N
BRD-K56040567,60189793,\N
BRD-K56046253,54652499,\N
BRD-K56047318,5063,\N
BRD-K56051237,54618124,\N
BRD-K56060837,73707615,\N
BRD-K56064827,3568,\N
BRD-K56068611,60189897,\N
BRD-K56076713,54651288,\N
BRD-K56079297,56835274,\N
BRD-K56104093,54666649,\N
BRD-K56111351,44623834,\N
BRD-K56115039,3410883,\N
BRD-K56116682,54626033,\N
BRD-K56124197,54631326,\N
BRD-K56130969,54658087,\N
BRD-K56150975,54632222,\N
BRD-K56153762,60184945,\N
BRD-K56167818,54646264,\N
BRD-K56176052,54645974,\N
BRD-K56189188,54638249,\N
BRD-K56196992,44507063,\N
BRD-K56206243,54657478,\N
BRD-K56208365,44494129,\N
BRD-K56211108,54649020,\N
BRD-K56215045,56835270,\N
BRD-K56215828,54666648,\N
BRD-K56219224,54631597,\N
BRD-K56219428,54651525,\N
BRD-K56222361,60191056,\N
BRD-K56231354,688585,\N
BRD-K56231599,60185205,\N
BRD-K56240103,54646531,\N
BRD-K56240483,54660891,\N
BRD-K56242781,44505199,\N
BRD-K56243496,54615952,\N
BRD-K56244259,54651459,\N
BRD-K56244705,60191219,\N
BRD-K56250581,54629011,\N
BRD-K56261447,54649188,\N
BRD-K56269643,44487531,\N
BRD-K56274797,54618887,\N
BRD-K56277358,24901704,\N
BRD-K56287385,674282,\N
BRD-K56298028,54638925,\N
BRD-K56301217,11228183,\N
BRD-K56301236,60185219,\N
BRD-K56304906,44486349,\N
BRD-K56307118,44460132,\N
BRD-K56322026,54637763,\N
BRD-K56325098,54661088,\N
BRD-K56327795,54660887,\N
BRD-K56328447,54657905,\N
BRD-K56334280,50515,\N
BRD-K56339035,54649634,\N
BRD-K56343202,60191454,\N
BRD-K56343971,42611257,\N
BRD-K56345641,54639039,\N
BRD-K56348092,60191565,\N
BRD-K56349799,44505555,\N
BRD-K56366698,54666398,\N
BRD-K56367200,54652442,\N
BRD-K56370195,54660870,\N
BRD-K56375979,46903427,\N
BRD-K56379049,44498146,\N
BRD-K56379651,54650206,\N
BRD-K56384721,54621026,\N
BRD-K56392985,23760109,\N
BRD-K56395592,60189852,\N
BRD-K56398628,54649113,\N
BRD-K56399425,54664908,\N
BRD-K56403959,11688990,\N
BRD-K56411643,40911229,\N
BRD-K56417931,54646205,\N
BRD-K56429665,5288783,\N
BRD-K56446541,35647030,\N
BRD-K56450018,54666500,\N
BRD-K56450366,5281894,\N
BRD-K56452877,54645846,\N
BRD-K56473018,60190971,\N
BRD-K56477805,44143153,\N
BRD-K56478238,43345,\N
BRD-K56482508,54654545,\N
BRD-K56483755,56835320,\N
BRD-K56483981,9566046,\N
BRD-K56489029,60138085,\N
BRD-K56505861,54652485,\N
BRD-K56509348,122272,\N
BRD-K56518176,4602050,\N
BRD-K56535275,54658096,\N
BRD-K56553629,54654157,\N
BRD-K56555032,986349,\N
BRD-K56562216,54618903,\N
BRD-K56581148,54638685,\N
BRD-K56583519,54649457,\N
BRD-K56584267,44620457,\N
BRD-K56592974,54618252,\N
BRD-K56593336,44142130,\N
BRD-K56593426,54652504,\N
BRD-K56593673,54654077,\N
BRD-K56596360,44493915,\N
BRD-K56596464,9884487,\N
BRD-K56601439,54649130,\N
BRD-K56603522,54631999,\N
BRD-K56614220,2794,\N
BRD-K56621049,44504295,\N
BRD-K56621596,193386,\N
BRD-K56622826,10133297,\N
BRD-K56634255,54618307,\N
BRD-K56635255,54654352,\N
BRD-K56638701,60191928,\N
BRD-K56646986,54615060,\N
BRD-K56647759,60187371,\N
BRD-K56653679,\N,\N
BRD-K56654013,44504954,\N
BRD-K56658166,1183113,\N
BRD-K56664261,54615606,\N
BRD-K56665985,54638405,\N
BRD-K56697208,647508,\N
BRD-K56699285,28693,\N
BRD-K56700933,16741,\N
BRD-K56704970,60189718,\N
BRD-K56711030,44505999,\N
BRD-K56712828,54637807,\N
BRD-K56719502,54646017,\N
BRD-K56726453,44483932,\N
BRD-K56731825,54654552,\N
BRD-K56745457,5901,\N
BRD-K56747890,54648976,\N
BRD-K56751279,9810884,\N
BRD-K56757089,54637860,\N
BRD-K56758884,54658832,\N
BRD-K56763965,54657972,\N
BRD-K56764633,54657685,\N
BRD-K56775501,54652491,\N
BRD-K56792340,3293,\N
BRD-K56800335,5353646,\N
BRD-K56805970,54657880,\N
BRD-K56810756,11957593,\N
BRD-K56812045,54654411,\N
BRD-K56826759,54649618,\N
BRD-K56832078,54665028,\N
BRD-K56842656,54626418,\N
BRD-K56847293,54658466,\N
BRD-K56851771,15951529,\N
BRD-K56855930,44634570,\N
BRD-K56864693,54657967,\N
BRD-K56865671,54658022,\N
BRD-K56870772,60189206,\N
BRD-K56883821,54638006,\N
BRD-K56884102,44486424,\N
BRD-K56890651,54637671,\N
BRD-K56899980,54615091,\N
BRD-K56904155,44489720,\N
BRD-K56904840,54638229,\N
BRD-K56916068,54646507,\N
BRD-K56916873,54646431,\N
BRD-K56917655,54660997,\N
BRD-K56928281,54628797,\N
BRD-K56931391,56835405,\N
BRD-K56940463,4621,\N
BRD-K56943062,54639088,\N
BRD-K56945204,54638771,\N
BRD-K56945633,54618641,\N
BRD-K56950192,54654446,\N
BRD-K56950264,54638029,\N
BRD-K56951539,44490232,\N
BRD-K56953341,54664873,\N
BRD-K56956679,73707541,\N
BRD-K56957086,6445533,\N
BRD-K56961909,54618778,\N
BRD-K56962853,54637658,\N
BRD-K56975856,54660858,\N
BRD-K56977200,54646468,\N
BRD-K56977905,24747217,\N
BRD-K56983253,44820652,\N
BRD-K56984065,54613913,\N
BRD-K56987347,44505070,\N
BRD-K56990873,54631857,\N
BRD-K56994829,57367711,\N
BRD-K57008746,60186973,\N
BRD-K57009782,54618689,\N
BRD-K57011718,10370504,\N
BRD-K57016057,54618708,\N
BRD-K57016430,990823,\N
BRD-K57017252,54618373,\N
BRD-K57019930,645872,\N
BRD-K57022684,54646440,\N
BRD-K57027181,54654031,\N
BRD-K57030368,44620013,\N
BRD-K57033106,9066,\N
BRD-K57036336,54651474,\N
BRD-K57037351,44142069,\N
BRD-K57037989,54654485,\N
BRD-K57044355,25210493,\N
BRD-K57054528,54645997,\N
BRD-K57055053,54638410,\N
BRD-K57060993,54631887,\N
BRD-K57061210,54649299,\N
BRD-K57064803,54646218,\N
BRD-K57072576,54646687,\N
BRD-K57073585,44490858,\N
BRD-K57079327,54619012,\N
BRD-K57080016,10127622,\N
BRD-K57082361,54618520,\N
BRD-K57087594,54657706,\N
BRD-K57104759,44492608,\N
BRD-K57119046,44484034,\N
BRD-K57127959,60193632,\N
BRD-K57133453,54618547,\N
BRD-K57134435,54629281,\N
BRD-K57138551,54649706,\N
BRD-K57139258,6439929,\N
BRD-K57140889,54632228,\N
BRD-K57166447,54638219,\N
BRD-K57169040,54618316,\N
BRD-K57170492,60190062,\N
BRD-K57174586,6093397,\N
BRD-K57179401,54618959,\N
BRD-K57180092,44485355,\N
BRD-K57181059,71760625,\N
BRD-K57182060,54621024,\N
BRD-K57186295,60191181,\N
BRD-K57200229,44497312,\N
BRD-K57204377,44619765,\N
BRD-K57204946,54631876,\N
BRD-K57206606,54649394,\N
BRD-K57207769,54646487,\N
BRD-K57216724,54637967,\N
BRD-K57218099,54646192,\N
BRD-K57218871,54618939,\N
BRD-K57228329,54661436,\N
BRD-K57230817,54618304,\N
BRD-K57238941,44142090,\N
BRD-K57250790,44493078,\N
BRD-K57272712,54618735,\N
BRD-K57275439,54646059,\N
BRD-K57277442,54638836,\N
BRD-K57280824,44497178,\N
BRD-K57282030,69923936,\N
BRD-K57285282,1776583,\N
BRD-K57286317,60191379,\N
BRD-K57291914,76621,\N
BRD-K57293132,44485655,\N
BRD-K57304726,11314197,\N
BRD-K57308809,54649857,\N
BRD-K57309821,1398674,\N
BRD-K57321627,44490131,\N
BRD-K57328348,44617486,\N
BRD-K57330428,54654207,\N
BRD-K57337567,54651239,\N
BRD-K57339160,44505002,\N
BRD-K57341983,44505378,\N
BRD-K57345537,54646521,\N
BRD-K57346283,54652427,\N
BRD-K57350811,60191972,\N
BRD-K57351233,54649777,\N
BRD-K57353465,46829332,\N
BRD-K57364182,54651381,\N
BRD-K57371454,49835814,\N
BRD-K57375725,54631483,\N
BRD-K57391913,9931891,\N
BRD-K57393707,54660701,\N
BRD-K57397611,54651291,\N
BRD-K57406954,44505703,\N
BRD-K57408604,54648998,\N
BRD-K57420195,60189768,\N
BRD-K57432881,5702214,\N
BRD-K57441129,54649614,\N
BRD-K57443339,44491509,\N
BRD-K57457519,3234345,\N
BRD-K57461880,54618235,\N
BRD-K57476317,54646159,\N
BRD-K57476701,54661459,\N
BRD-K57480017,24747214,\N
BRD-K57487331,44503688,\N
BRD-K57490099,54652560,\N
BRD-K57490754,54649087,\N
BRD-K57497528,54638601,\N
BRD-K57502578,54657997,\N
BRD-K57512343,60184906,\N
BRD-K57519495,53382685,\N
BRD-K57537921,54618691,\N
BRD-K57545991,5388961,\N
BRD-K57546357,5281804,\N
BRD-K57552429,54654331,\N
BRD-K57552506,54637707,\N
BRD-K57556784,54666624,\N
BRD-K57562268,44142159,\N
BRD-K57565683,54666554,\N
BRD-K57572982,60189423,\N
BRD-K57579117,54660797,\N
BRD-K57579659,54618583,\N
BRD-K57580310,60190073,\N
BRD-K57589644,44484591,\N
BRD-K57592392,1167616,\N
BRD-K57607987,54646575,\N
BRD-K57611352,54649901,\N
BRD-K57616212,54631845,\N
BRD-K57627685,44486364,\N
BRD-K57638192,54637740,\N
BRD-K57640948,54654102,\N
BRD-K57641516,54631325,\N
BRD-K57659231,56835369,\N
BRD-K57667228,54649167,\N
BRD-K57678861,54614568,\N
BRD-K57690336,54618508,\N
BRD-K57691575,60191288,\N
BRD-K57696989,54654570,\N
BRD-K57698173,60190509,\N
BRD-K57718010,5917,\N
BRD-K57719270,49843205,\N
BRD-K57732441,44490285,\N
BRD-K57754556,54658017,\N
BRD-K57756744,54618339,\N
BRD-K57758244,54618256,\N
BRD-K57759735,54654361,\N
BRD-K57759884,44489073,\N
BRD-K57766599,54649004,\N
BRD-K57766779,54646181,\N
BRD-K57773246,6602488,\N
BRD-K57786095,44490110,\N
BRD-K57792211,54631594,\N
BRD-K57822472,60191363,\N
BRD-K57836103,1856447,\N
BRD-K57841225,54638386,\N
BRD-K57851810,54654106,\N
BRD-K57856779,44486845,\N
BRD-K57873755,44490872,\N
BRD-K57875380,6440510,\N
BRD-K57879743,54669315,\N
BRD-K57882732,44489805,\N
BRD-K57883133,54652715,\N
BRD-K57884454,54621691,\N
BRD-K57900436,44618986,\N
BRD-K57901680,44486389,\N
BRD-K57902493,54618802,\N
BRD-K57926513,2048,\N
BRD-K57930080,12790923,\N
BRD-K57943804,73707480,\N
BRD-K57950796,54654344,\N
BRD-K57953517,54654410,\N
BRD-K57954781,23581797,\N
BRD-K57962577,54649302,\N
BRD-K57974008,54655268,\N
BRD-K57975631,2604410,\N
BRD-K57977694,54669184,\N
BRD-K57987292,44504990,\N
BRD-K58010565,44505628,\N
BRD-K58023987,54649023,\N
BRD-K58033375,54657623,\N
BRD-K58033748,24768606,\N
BRD-K58034811,44484516,\N
BRD-K58042174,54649024,\N
BRD-K58043213,60190994,\N
BRD-K58043445,60189720,\N
BRD-K58044374,70680411,\N
BRD-K58051960,60191114,\N
BRD-K58052247,54646295,\N
BRD-K58070753,44486400,\N
BRD-K58072864,54638796,\N
BRD-K58079191,54618364,\N
BRD-K58087285,54649767,\N
BRD-K58096890,44501313,\N
BRD-K58098983,54637971,\N
BRD-K58129723,54661140,\N
BRD-K58134288,44505250,\N
BRD-K58141791,44202935,\N
BRD-K58149752,60190208,\N
BRD-K58154162,54646653,\N
BRD-K58175397,44486870,\N
BRD-K58180017,54646003,\N
BRD-K58189273,56835368,\N
BRD-K58191509,44487571,\N
BRD-K58194762,56835517,\N
BRD-K58196326,54631810,\N
BRD-K58214070,4257368,\N
BRD-K58223721,3082629,\N
BRD-K58225827,60185057,\N
BRD-K58227367,54646175,\N
BRD-K58245095,60191378,\N
BRD-K58247702,53338806,\N
BRD-K58250123,54651343,\N
BRD-K58253880,60192246,\N
BRD-K58265391,4165,\N
BRD-K58273050,44489681,\N
BRD-K58279162,23891538,\N
BRD-K58282082,54654006,\N
BRD-K58284322,44493119,\N
BRD-K58288048,44507326,\N
BRD-K58290803,60191297,\N
BRD-K58292285,54666595,\N
BRD-K58299615,824226,\N
BRD-K58300499,54631717,\N
BRD-K58300809,44619552,\N
BRD-K58306044,73707438,\N
BRD-K58307544,54649951,\N
BRD-K58310742,44505966,\N
BRD-K58318000,44142048,\N
BRD-K58340898,60189915,\N
BRD-K58347372,6730584,\N
BRD-K58350294,54652645,\N
BRD-K58358247,54645827,\N
BRD-K58360282,54637959,\N
BRD-K58377762,44488690,\N
BRD-K58381953,44489694,\N
BRD-K58404149,54618630,\N
BRD-K58407898,60189269,\N
BRD-K58415365,54654187,\N
BRD-K58415436,44617646,\N
BRD-K58421169,44485423,\N
BRD-K58438506,54646613,\N
BRD-K58439833,54657824,\N
BRD-K58442346,122136,\N
BRD-K58443469,688798,\N
BRD-K58446572,54666475,\N
BRD-K58466974,54596134,\N
BRD-K58469266,54646063,\N
BRD-K58472651,54631353,\N
BRD-K58475709,54657585,\N
BRD-K58479490,44507255,\N
BRD-K58480962,54651984,\N
BRD-K58490891,54666562,\N
BRD-K58493165,54653992,\N
BRD-K58493574,54660866,\N
BRD-K58499277,54631474,\N
BRD-K58499478,2743956,\N
BRD-K58514045,54657846,\N
BRD-K58519325,23648037,\N
BRD-K58524976,54661159,\N
BRD-K58532728,44495414,\N
BRD-K58536094,44502184,\N
BRD-K58539957,54638876,\N
BRD-K58547240,1398027,\N
BRD-K58547375,70680397,\N
BRD-K58550667,6914657,\N
BRD-K58560613,54657750,\N
BRD-K58576935,60189212,\N
BRD-K58577862,60189534,\N
BRD-K58590337,54631584,\N
BRD-K58593815,54661302,\N
BRD-K58600416,54660816,\N
BRD-K58601216,54669304,\N
BRD-K58606467,54651393,\N
BRD-K58607374,60189729,\N
BRD-K58609008,60189894,\N
BRD-K58610656,54638759,\N
BRD-K58611676,54667074,\N
BRD-K58618158,46172926,\N
BRD-K58626373,66264,\N
BRD-K58628167,3107687,\N
BRD-K58631614,54646511,\N
BRD-K58642524,54651186,\N
BRD-K58649267,54654489,\N
BRD-K58660339,54649991,\N
BRD-K58662656,73707457,\N
BRD-K58663279,56835197,\N
BRD-K58674774,44460113,\N
BRD-K58679021,666267,\N
BRD-K58679238,54657971,\N
BRD-K58679476,54661177,\N
BRD-K58685305,3220,\N
BRD-K58696649,54658402,\N
BRD-K58698092,44489216,\N
BRD-K58698715,1612038,\N
BRD-K58703114,54645833,\N
BRD-K58719548,54646325,\N
BRD-K58719691,54637705,\N
BRD-K58731341,54631462,\N
BRD-K58733842,54631511,\N
BRD-K58743986,54631522,\N
BRD-K58745468,54660956,\N
BRD-K58746048,73707509,\N
BRD-K58747666,44505759,\N
BRD-K58761147,54650167,\N
BRD-K58772419,44137675,\N
BRD-K58775116,54618402,\N
BRD-K58781576,60189316,\N
BRD-K58784778,44498255,\N
BRD-K58788895,54654608,\N
BRD-K58790952,44488709,\N
BRD-K58791909,54666414,\N
BRD-K58800409,54669462,\N
BRD-K58808184,44503987,\N
BRD-K58826089,54649993,\N
BRD-K58826761,60190213,\N
BRD-K58835910,54649181,\N
BRD-K58846134,23612554,\N
BRD-K58853583,46907631,\N
BRD-K58856256,54657571,\N
BRD-K58860003,54666572,\N
BRD-K58869323,54652692,\N
BRD-K58869442,54652568,\N
BRD-K58873027,54666408,\N
BRD-K58879212,54632113,\N
BRD-K58893765,54665080,\N
BRD-K58898119,54652705,\N
BRD-K58900438,699552,\N
BRD-K58901278,62875,\N
BRD-K58912123,44616771,\N
BRD-K58918780,44490089,\N
BRD-K58925245,54637741,\N
BRD-K58930050,180081,\N
BRD-K58935841,53338832,\N
BRD-K58938839,442972,\N
BRD-K58941403,54649787,\N
BRD-K58945843,54658041,\N
BRD-K58946638,44483542,\N
BRD-K58952483,54652466,\N
BRD-K58958454,54658069,\N
BRD-K58962381,54638611,\N
BRD-K58969952,60190540,\N
BRD-K58972465,44634726,\N
BRD-K58980886,54654202,\N
BRD-K58982513,1434957,\N
BRD-K58985339,54651255,\N
BRD-K58985955,60189699,\N
BRD-K58991610,54654360,\N
BRD-K58999044,56835574,\N
BRD-K58999277,60138077,\N
BRD-K59000636,54632082,\N
BRD-K59000771,60184854,\N
BRD-K59015387,54649484,\N
BRD-K59019422,50904134,\N
BRD-K59022317,54638404,\N
BRD-K59024058,56835271,\N
BRD-K59024795,44484501,\N
BRD-K59024967,25243775,\N
BRD-K59036917,1048267,\N
BRD-K59039774,56835528,\N
BRD-K59058766,5702223,\N
BRD-K59067695,52911310,\N
BRD-K59076458,44492946,\N
BRD-K59078549,60189347,\N
BRD-K59085546,54652414,\N
BRD-K59099734,54646165,\N
BRD-K59099936,54618785,\N
BRD-K59108735,54654064,\N
BRD-K59130924,54654549,\N
BRD-K59134391,60185240,\N
BRD-K59139557,44460117,\N
BRD-K59155687,54618353,\N
BRD-K59159285,54620221,\N
BRD-K59163477,5311047,\N
BRD-K59164282,54664844,\N
BRD-K59174091,54618679,\N
BRD-K59174142,54660808,\N
BRD-K59176197,54645941,\N
BRD-K59183712,54638903,\N
BRD-K59184148,176158,\N
BRD-K59191656,54645981,\N
BRD-K59194364,54666695,\N
BRD-K59196623,54646462,\N
BRD-K59196958,60184097,\N
BRD-K59197931,23681059,\N
BRD-K59201357,49843270,\N
BRD-K59204160,54652558,\N
BRD-K59207957,54649680,\N
BRD-K59222562,60138075,\N
BRD-K59230034,71760649,\N
BRD-K59247792,54638621,\N
BRD-K59248078,44485117,\N
BRD-K59248941,54646317,\N
BRD-K59253994,60189779,\N
BRD-K59255802,60184931,\N
BRD-K59256312,3447,\N
BRD-K59261651,54620067,\N
BRD-K59261663,54651243,\N
BRD-K59273480,4938,\N
BRD-K59283736,54661018,\N
BRD-K59291587,54631737,\N
BRD-K59294904,60189175,\N
BRD-K59308946,60191099,\N
BRD-K59314947,54632069,\N
BRD-K59323544,54631397,\N
BRD-K59324394,54638016,\N
BRD-K59330510,54639004,\N
BRD-K59331372,667594,\N
BRD-K59332007,23581818,\N
BRD-K59336577,54631429,\N
BRD-K59340545,54657597,\N
BRD-K59341874,60191349,\N
BRD-K59352217,54661067,\N
BRD-K59369769,5494449,\N
BRD-K59371957,54664807,\N
BRD-K59377703,54631901,\N
BRD-K59389251,60191922,\N
BRD-K59392211,54649065,\N
BRD-K59397033,54652505,\N
BRD-K59404663,54638640,\N
BRD-K59406868,66490,\N
BRD-K59419204,4302962,\N
BRD-K59423635,44489520,\N
BRD-K59429476,24747176,\N
BRD-K59446585,44494142,\N
BRD-K59453031,44505619,\N
BRD-K59453266,54637908,\N
BRD-K59455917,54661291,\N
BRD-K59456551,165528,\N
BRD-K59460069,45359153,\N
BRD-K59465228,60189901,\N
BRD-K59468384,44493322,\N
BRD-K59469039,5353385,\N
BRD-K59470558,25067483,\N
BRD-K59472190,54631936,\N
BRD-K59472400,44490270,\N
BRD-K59475561,54618439,\N
BRD-K59475795,54651395,\N
BRD-K59482768,54613928,\N
BRD-K59488055,44487599,\N
BRD-K59490275,44505479,\N
BRD-K59501784,44505892,\N
BRD-K59519347,54646712,\N
BRD-K59522102,638024,\N
BRD-K59523333,54652695,\N
BRD-K59524902,54618173,\N
BRD-K59534645,54646723,\N
BRD-K59536184,54631601,\N
BRD-K59539129,54618219,\N
BRD-K59549646,54619457,\N
BRD-K59550348,54631674,\N
BRD-K59551872,54618644,\N
BRD-K59556282,3650962,\N
BRD-K59559352,60191403,\N
BRD-K59562667,54615655,\N
BRD-K59563627,44487451,\N
BRD-K59570838,8421,\N
BRD-K59574735,72172,\N
BRD-K59578981,44506048,\N
BRD-K59597909,7108,\N
BRD-K59598504,54639124,\N
BRD-K59605310,54649994,\N
BRD-K59606716,54666622,\N
BRD-K59611536,54654061,\N
BRD-K59611835,54646366,\N
BRD-K59633080,54648995,\N
BRD-K59633395,5391149,\N
BRD-K59633790,46897844,\N
BRD-K59637651,275510,\N
BRD-K59650319,9819432,\N
BRD-K59675434,54667389,\N
BRD-K59680547,54629199,\N
BRD-K59683187,44489558,\N
BRD-K59683426,71759534,\N
BRD-K59689930,54661173,\N
BRD-K59704843,54646008,\N
BRD-K59705555,44224142,\N
BRD-K59709493,54637900,\N
BRD-K59720958,11865433,\N
BRD-K59722258,54652473,\N
BRD-K59722298,60189685,\N
BRD-K59725859,54657934,\N
BRD-K59728381,44498994,\N
BRD-K59730983,54618681,\N
BRD-K59731570,54646530,\N
BRD-K59733592,60190301,\N
BRD-K59744203,60190221,\N
BRD-K59746807,54632018,\N
BRD-K59753853,446916,\N
BRD-K59754458,53338838,\N
BRD-K59755197,54646601,\N
BRD-K59757264,54631628,\N
BRD-K59761766,2819767,\N
BRD-K59765229,60185233,\N
BRD-K59768094,60185101,\N
BRD-K59773493,\N,\N
BRD-K59777289,60189202,\N
BRD-K59788643,44484212,\N
BRD-K59793998,54661412,\N
BRD-K59794046,25067495,\N
BRD-K59795987,45259136,\N
BRD-K59805090,44487761,\N
BRD-K59830209,54645872,\N
BRD-K59831227,54649788,\N
BRD-K59840856,3025920,\N
BRD-K59848706,56835213,\N
BRD-K59850506,73707492,\N
BRD-K59851896,5392245,\N
BRD-K59854189,71760199,\N
BRD-K59862677,44493243,\N
BRD-K59867372,54657907,\N
BRD-K59870400,44485055,\N
BRD-K59873006,73707526,\N
BRD-K59887251,54614223,\N
BRD-K59893315,54660709,\N
BRD-K59893964,56835505,\N
BRD-K59899596,60184841,\N
BRD-K59904884,54632080,\N
BRD-K59909245,54631423,\N
BRD-K59913769,54646485,\N
BRD-K59915259,73707596,\N
BRD-K59935627,6857980,\N
BRD-K59937136,54652584,\N
BRD-K59939374,44503125,\N
BRD-K59941784,54646717,\N
BRD-K59946044,73707514,\N
BRD-K59946561,9305,\N
BRD-K59958061,54639034,\N
BRD-K59962020,2858523,\N
BRD-K59974052,54631939,\N
BRD-K59977049,54660952,\N
BRD-K59980440,44494528,\N
BRD-K59980915,5346359,\N
BRD-K59983542,54654283,\N
BRD-K59983611,5319,\N
BRD-K59995645,44505213,\N
BRD-K60002680,44505587,\N
BRD-K60002786,44498548,\N
BRD-K60004464,71759195,\N
BRD-K60011163,54646019,\N
BRD-K60019754,54637924,\N
BRD-K60024977,54649840,\N
BRD-K60027289,54660830,\N
BRD-K60047946,44505060,\N
BRD-K60050469,54631865,\N
BRD-K60056473,54664819,\N
BRD-K60056824,54618789,\N
BRD-K60056908,54618438,\N
BRD-K60060639,168868,\N
BRD-K60064462,54649829,\N
BRD-K60065591,56835539,\N
BRD-K60067222,54613883,\N
BRD-K60069548,54618930,\N
BRD-K60070073,2847176,\N
BRD-K60073229,54649587,\N
BRD-K60087207,54660755,\N
BRD-K60092199,54638923,\N
BRD-K60093216,44486428,\N
BRD-K60103096,54660111,\N
BRD-K60109523,54645928,\N
BRD-K60129749,44487409,\N
BRD-K60132694,11872394,\N
BRD-K60132930,54650059,\N
BRD-K60143275,46904195,\N
BRD-K60144139,54649720,\N
BRD-K60144416,44502715,\N
BRD-K60149889,54631736,\N
BRD-K60151092,54638360,\N
BRD-K60151881,54649977,\N
BRD-K60159779,60189910,\N
BRD-K60160658,91274,\N
BRD-K60170940,54649731,\N
BRD-K60172814,54666684,\N
BRD-K60174629,122623,\N
BRD-K60175505,60189396,\N
BRD-K60184833,5328768,\N
BRD-K60188503,54638955,\N
BRD-K60202068,24747276,\N
BRD-K60202553,54651484,\N
BRD-K60203832,54649697,\N
BRD-K60212338,44489301,\N
BRD-K60218284,60187163,\N
BRD-K60218670,44460122,\N
BRD-K60219430,60167550,\N
BRD-K60228169,2157612,\N
BRD-K60230970,462382,\N
BRD-K60237462,54631642,\N
BRD-K60238549,60191608,\N
BRD-K60239116,44485343,\N
BRD-K60242118,54649386,\N
BRD-K60245465,54618660,\N
BRD-K60257691,60191293,\N
BRD-K60260474,60186754,\N
BRD-K60272067,54632062,\N
BRD-K60272788,44490460,\N
BRD-K60274257,44483227,\N
BRD-K60286124,54631700,\N
BRD-K60297013,60192112,\N
BRD-K60297835,44506579,\N
BRD-K60298136,4668801,\N
BRD-K60298771,54657895,\N
BRD-K60303132,44507900,\N
BRD-K60308664,54661022,\N
BRD-K60321290,44505571,\N
BRD-K60331845,60190202,\N
BRD-K60334624,54645914,\N
BRD-K60339813,54618499,\N
BRD-K60341033,60184980,\N
BRD-K60343011,54618721,\N
BRD-K60354118,54654413,\N
BRD-K60360711,54638994,\N
BRD-K60362139,54657662,\N
BRD-K60363992,54649752,\N
BRD-K60379529,44497778,\N
BRD-K60391168,54649397,\N
BRD-K60391804,44495028,\N
BRD-K60393413,60188214,\N
BRD-K60398284,54669111,\N
BRD-K60413918,54631817,\N
BRD-K60454961,44504286,\N
BRD-K60460488,73707414,\N
BRD-K60462241,54638576,\N
BRD-K60471354,54638460,\N
BRD-K60474245,60184937,\N
BRD-K60474343,54638826,\N
BRD-K60476892,5712,\N
BRD-K60477597,54649585,\N
BRD-K60477859,56835298,\N
BRD-K60487568,5353593,\N
BRD-K60487596,44490190,\N
BRD-K60507178,11892032,\N
BRD-K60520051,44485761,\N
BRD-K60527064,54618205,\N
BRD-K60528884,60189692,\N
BRD-K60539617,54650176,\N
BRD-K60548400,54646050,\N
BRD-K60554389,44504873,\N
BRD-K60558220,44488751,\N
BRD-K60558601,44492436,\N
BRD-K60558875,54649406,\N
BRD-K60569491,44486225,\N
BRD-K60571253,551033,\N
BRD-K60581054,54654418,\N
BRD-K60582191,44617334,\N
BRD-K60584379,60191383,\N
BRD-K60588371,44501123,\N
BRD-K60595380,54658045,\N
BRD-K60595964,54651452,\N
BRD-K60600704,60191653,\N
BRD-K60602279,54631968,\N
BRD-K60623809,5329103,\N
BRD-K60624482,54649257,\N
BRD-K60631585,60190307,\N
BRD-K60636255,54657781,\N
BRD-K60637442,54657518,\N
